connected to mqtt://192.168.0.153:1883  (read-only scan)

--- 0x0000..0x07FF   explicit range
  0x020D =      0   signed      0
  0x020E =      0   signed      0
  0x020F =      0   signed      0
  0x0210 =  16258   signed  16258   <-- non-zero
  0x0211 =  64012   signed  -1524   <-- non-zero
  0x0212 =      0   signed      0
  0x0213 =      0   signed      0
  0x0214 =      0   signed      0
  0x0215 =      0   signed      0
  0x0216 =      0   signed      0
  0x0217 =      0   signed      0
  0x0218 =      0   signed      0
  0x0219 =      0   signed      0
  0x021A =      0   signed      0
  0x021B =      0   signed      0
  0x021C =      0   signed      0
  0x021D =      0   signed      0
  0x021E =      0   signed      0
  0x021F =      0   signed      0
  0x0220 =      0   signed      0
  0x0221 =      0   signed      0
  0x0222 =      0   signed      0
  0x0223 =      0   signed      0
  0x0224 =      0   signed      0
  0x0225 =      0   signed      0
  0x0226 =      0   signed      0
  0x0227 =      0   signed      0
  0x0228 =      0   signed      0
  0x0229 =      0   signed      0
  0x022A =      0   signed      0
  0x022B =      0   signed      0
  0x022C =      0   signed      0
  0x022D =      0   signed      0
  0x022E =      0   signed      0
  0x022F =      0   signed      0
  0x0230 =      0   signed      0
  0x0231 =      0   signed      0
  0x0232 =      0   signed      0
  0x0233 =      0   signed      0
  0x0234 =      0   signed      0
  0x0235 =      0   signed      0
  0x0236 =      0   signed      0
  0x0237 =      0   signed      0
  0x0238 =      0   signed      0
  0x0239 =      0   signed      0
  0x023A =      0   signed      0
  0x023B =      0   signed      0
  0x023C =      0   signed      0
  0x023D =      0   signed      0
  0x023E =      0   signed      0
  0x023F =      0   signed      0
  0x0240 =      0   signed      0
  0x0241 =      0   signed      0
  0x0242 =      0   signed      0
  0x0243 =      0   signed      0
  0x0244 =      0   signed      0
  0x0245 =      0   signed      0
  0x0246 =      0   signed      0
  0x0247 =      0   signed      0
  0x0248 =      0   signed      0
  0x0249 =      0   signed      0
  0x024A =      0   signed      0
  0x024B =      0   signed      0
  0x024C =      0   signed      0
  0x024D =      0   signed      0
  0x024E =      0   signed      0
  0x024F =      0   signed      0
  0x0250 =      0   signed      0
  0x0251 =      0   signed      0
  0x0252 =      0   signed      0
  0x0253 =      0   signed      0
  0x0254 =      0   signed      0
  0x0255 =      0   signed      0
  0x0256 =      0   signed      0
  0x0257 =      0   signed      0
  0x0258 =      0   signed      0
  0x0259 =      0   signed      0
  0x025A =      0   signed      0
  0x025B =      0   signed      0
  0x025C =      0   signed      0
  0x025D =      0   signed      0
  0x025E =      0   signed      0
  0x025F =      0   signed      0
  0x0260 =      0   signed      0
  0x0261 =      0   signed      0
  0x0262 =      0   signed      0
  0x0263 =      0   signed      0
  0x0264 =      0   signed      0
  0x0265 =      0   signed      0
  0x0266 =      0   signed      0
  0x0267 =      0   signed      0
  0x0268 =      0   signed      0
  0x0269 =      0   signed      0
  0x026A =      0   signed      0
  0x026B =      0   signed      0
  0x026C =      0   signed      0
  0x026D =      0   signed      0
  0x026E =      0   signed      0
  0x026F =      0   signed      0
  0x0270 =      0   signed      0
  0x0271 =      0   signed      0
  0x0272 =      0   signed      0
  0x0273 =      0   signed      0
  0x0274 =      0   signed      0
  0x0275 =      0   signed      0
  0x0276 =      0   signed      0
  0x0277 =      0   signed      0
  0x0278 =      0   signed      0
  0x0279 =      0   signed      0
  0x027A =      0   signed      0
  0x027B =      0   signed      0
  0x027C =      0   signed      0
  0x027D =      0   signed      0
  0x027E =      0   signed      0
  0x027F =      0   signed      0
  0x0280 =      0   signed      0
  0x0281 =      0   signed      0
  0x0282 =      0   signed      0
  0x0283 =      0   signed      0
  0x0284 =      0   signed      0
  0x0285 =      0   signed      0
  0x0286 =      0   signed      0
  0x0287 =      0   signed      0
  0x0288 =      0   signed      0
  0x0289 =      0   signed      0
  0x028A =      0   signed      0
  0x028B =      0   signed      0
  0x028C =      0   signed      0
  0x028D =      0   signed      0
  0x028E =      0   signed      0
  0x028F =      0   signed      0
  0x0290 =      0   signed      0
  0x0291 =      0   signed      0
  0x0292 =      0   signed      0
  0x0293 =      0   signed      0
  0x0294 =      0   signed      0
  0x0295 =      0   signed      0
  0x0296 =      0   signed      0
  0x0297 =      0   signed      0
  0x0298 =      0   signed      0
  0x0299 =      0   signed      0
  0x029A =      0   signed      0
  0x029B =      0   signed      0
  0x029C =      0   signed      0
  0x029D =      0   signed      0
  0x029E =      0   signed      0
  0x029F =      0   signed      0
  0x02A0 =      0   signed      0
  0x02A1 =      0   signed      0
  0x02A2 =      0   signed      0
  0x02A3 =      0   signed      0
  0x02A4 =      0   signed      0
  0x02A5 =      0   signed      0
  0x02A6 =      0   signed      0
  0x02A7 =      0   signed      0
  0x02A8 =      0   signed      0
  0x02A9 =      0   signed      0
  0x02AA =      0   signed      0
  0x02AB =      0   signed      0
  0x02AC =      0   signed      0
  0x02AD =      0   signed      0
  0x02AE =      0   signed      0
  0x02AF =      0   signed      0
  0x02B0 =      0   signed      0
  0x02B1 =      0   signed      0
  0x02B2 =      0   signed      0
  0x02B3 =      0   signed      0
  0x02B4 =      0   signed      0
  0x02B5 =      0   signed      0
  0x02B6 =      0   signed      0
  0x02B7 =      0   signed      0
  0x02B8 =      0   signed      0
  0x02B9 =      0   signed      0
  0x02BA =      0   signed      0
  0x02BB =      0   signed      0
  0x02BC =      0   signed      0
  0x02BD =      0   signed      0
  0x02BE =      0   signed      0
  0x02BF =      0   signed      0
  0x02C0 =      0   signed      0
  0x02C1 =      0   signed      0
  0x02C2 =      0   signed      0
  0x02C3 =      0   signed      0
  0x02C4 =      0   signed      0
  0x02C5 =      0   signed      0
  0x02C6 =      0   signed      0
  0x02C7 =      0   signed      0
  0x02C8 =      0   signed      0
  0x02C9 =      0   signed      0
  0x02CA =      0   signed      0
  0x02CB =      0   signed      0
  0x02CC =      0   signed      0
  0x02CD =      0   signed      0
  0x02CE =      0   signed      0
  0x02CF =      0   signed      0
  0x02D0 =      0   signed      0
  0x02D1 =      0   signed      0
  0x02D2 =      0   signed      0
  0x02D3 =      0   signed      0
  0x02D4 =      0   signed      0
  0x02D5 =      0   signed      0
  0x02D6 =      0   signed      0
  0x02D7 =      0   signed      0
  0x02D8 =      0   signed      0
  0x02D9 =      0   signed      0
  0x02DA =      0   signed      0
  0x02DB =      0   signed      0
  0x02DC =      0   signed      0
  0x02DD =      0   signed      0
  0x02DE =      0   signed      0
  0x02DF =      0   signed      0
  0x02E0 =      0   signed      0
  0x02E1 =      0   signed      0
  0x02E2 =      0   signed      0
  0x02E3 =      0   signed      0
  0x02E4 =      0   signed      0
  0x02E5 =      0   signed      0
  0x02E6 =      0   signed      0
  0x02E7 =      0   signed      0
  0x02E8 =      0   signed      0
  0x02E9 =      0   signed      0
  0x02EA =      0   signed      0
  0x02EB =      0   signed      0
  0x02EC =      0   signed      0
  0x02ED =      0   signed      0
  0x02EE =      0   signed      0
  0x02EF =      0   signed      0
  0x02F0 =      0   signed      0
  0x02F1 =      0   signed      0
  0x02F2 =      0   signed      0
  0x02F3 =      0   signed      0
  0x02F4 =      0   signed      0
  0x02F5 =      0   signed      0
  0x02F6 =      0   signed      0
  0x02F7 =      0   signed      0
  0x02F8 =      0   signed      0
  0x02F9 =      0   signed      0
  0x02FA =      0   signed      0
  0x02FB =      0   signed      0
  0x02FC =      0   signed      0
  0x02FD =      0   signed      0
  0x02FE =      0   signed      0
  0x02FF =      0   signed      0
  0x0300 =      0   signed      0
  0x0301 =      0   signed      0
  0x0302 =      0   signed      0
  0x0303 =      0   signed      0
  0x0304 =      0   signed      0
  0x0305 =      0   signed      0
  0x0306 =      0   signed      0
  0x0307 =      0   signed      0
  0x0308 =      0   signed      0
  0x0309 =      0   signed      0
  0x030A =      0   signed      0
  0x030B =      0   signed      0
  0x030C =      0   signed      0
  0x030D =      0   signed      0
  0x030E =      0   signed      0
  0x030F =      0   signed      0
  0x0310 =      0   signed      0
  0x0311 =      0   signed      0
  0x0312 =      0   signed      0
  0x0313 =      0   signed      0
  0x0314 =      0   signed      0
  0x0315 =      0   signed      0
  0x0316 =      0   signed      0
  0x0317 =      0   signed      0
  0x0318 =      0   signed      0
  0x0319 =      0   signed      0
  0x031A =      0   signed      0
  0x031B =      0   signed      0
  0x031C =      0   signed      0
  0x031D =      0   signed      0
  0x031E =      0   signed      0
  0x031F =      0   signed      0
  0x0320 =      0   signed      0
  0x0321 =      0   signed      0
  0x0322 =      0   signed      0
  0x0323 =      0   signed      0
  0x0324 =      0   signed      0
  0x0325 =      0   signed      0
  0x0326 =      0   signed      0
  0x0327 =      0   signed      0
  0x0328 =      0   signed      0
  0x0329 =      0   signed      0
  0x032A =      0   signed      0
  0x032B =      0   signed      0
  0x032C =      0   signed      0
  0x032D =      0   signed      0
  0x032E =      0   signed      0
  0x032F =      0   signed      0
  0x0330 =      0   signed      0
  0x0331 =      0   signed      0
  0x0332 =      0   signed      0
  0x0333 =      0   signed      0
  0x0334 =      0   signed      0
  0x0335 =      0   signed      0
  0x0336 =      0   signed      0
  0x0337 =      0   signed      0
  0x0338 =      0   signed      0
  0x0339 =      0   signed      0
  0x033A =      0   signed      0
  0x033B =      0   signed      0
  0x033C =      0   signed      0
  0x033D =      0   signed      0
  0x033E =      0   signed      0
  0x033F =      0   signed      0
  0x0340 =      0   signed      0
  0x0341 =      0   signed      0
  0x0342 =      0   signed      0
  0x0343 =      0   signed      0
  0x0344 =      0   signed      0
  0x0345 =      0   signed      0
  0x0346 =      0   signed      0
  0x0347 =      0   signed      0
  0x0348 =      0   signed      0
  0x0349 =      0   signed      0
  0x034A =      0   signed      0
  0x034B =      0   signed      0
  0x034C =      0   signed      0
  0x034D =      0   signed      0
  0x034E =      0   signed      0
  0x034F =      0   signed      0
  0x0350 =      0   signed      0
  0x0351 =      0   signed      0
  0x0352 =      0   signed      0
  0x0353 =      0   signed      0
  0x0354 =      0   signed      0
  0x0355 =      0   signed      0
  0x0356 =      0   signed      0
  0x0357 =      0   signed      0
  0x0358 =      0   signed      0
  0x0359 =      0   signed      0
  0x035A =      0   signed      0
  0x035B =      0   signed      0
  0x035C =      0   signed      0
  0x035D =      0   signed      0
  0x035E =      0   signed      0
  0x035F =      0   signed      0
  0x0360 =      0   signed      0
  0x0361 =      0   signed      0
  0x0362 =      0   signed      0
  0x0363 =      0   signed      0
  0x0364 =      0   signed      0
  0x0365 =      0   signed      0
  0x0366 =      0   signed      0
  0x0367 =      0   signed      0
  0x0368 =      0   signed      0
  0x0369 =      0   signed      0
  0x036A =      0   signed      0
  0x036B =      0   signed      0
  0x036C =      0   signed      0
  0x036D =      0   signed      0
  0x036E =      0   signed      0
  0x036F =      0   signed      0
  0x0370 =      0   signed      0
  0x0371 =      0   signed      0
  0x0372 =      0   signed      0
  0x0373 =      0   signed      0
  0x0374 =      0   signed      0
  0x0375 =      0   signed      0
  0x0376 =      0   signed      0
  0x0377 =      0   signed      0
  0x0378 =      0   signed      0
  0x0379 =      0   signed      0
  0x037A =      0   signed      0
  0x037B =      0   signed      0
  0x037C =      0   signed      0
  0x037D =      0   signed      0
  0x037E =      0   signed      0
  0x037F =      0   signed      0
  0x0380 =      0   signed      0
  0x0381 =      0   signed      0
  0x0382 =      0   signed      0
  0x0383 =      0   signed      0
  0x0384 =      0   signed      0
  0x0385 =      0   signed      0
  0x0386 =      0   signed      0
  0x0387 =      0   signed      0
  0x0388 =      0   signed      0
  0x0389 =      0   signed      0
  0x038A =      0   signed      0
  0x038B =      0   signed      0
  0x038C =      0   signed      0
  0x038D =      0   signed      0
  0x038E =      0   signed      0
  0x038F =      0   signed      0
  0x0390 =      0   signed      0
  0x0391 =      0   signed      0
  0x0392 =      0   signed      0
  0x0393 =      0   signed      0
  0x0394 =      0   signed      0
  0x0395 =      0   signed      0
  0x0396 =      0   signed      0
  0x0397 =      0   signed      0
  0x0398 =      0   signed      0
  0x0399 =      0   signed      0
  0x039A =      0   signed      0
  0x039B =      0   signed      0
  0x039C =      0   signed      0
  0x039D =      0   signed      0
  0x039E =      0   signed      0
  0x039F =      0   signed      0
  0x03A0 =      0   signed      0
  0x03A1 =      0   signed      0
  0x03A2 =      0   signed      0
  0x03A3 =      0   signed      0
  0x03A4 =      0   signed      0
  0x03A5 =      0   signed      0
  0x03A6 =      0   signed      0
  0x03A7 =      0   signed      0
  0x03A8 =      0   signed      0
  0x03A9 =      0   signed      0
  0x03AA =      0   signed      0
  0x03AB =      0   signed      0
  0x03AC =      0   signed      0
  0x03AD =      0   signed      0
  0x03AE =      0   signed      0
  0x03AF =      0   signed      0
  0x03B0 =      0   signed      0
  0x03B1 =      0   signed      0
  0x03B2 =      0   signed      0
  0x03B3 =      0   signed      0
  0x03B4 =      0   signed      0
  0x03B5 =      0   signed      0
  0x03B6 =      0   signed      0
  0x03B7 =      0   signed      0
  0x03B8 =      0   signed      0
  0x03B9 =      0   signed      0
  0x03BA =      0   signed      0
  0x03BB =      0   signed      0
  0x03BC =      0   signed      0
  0x03BD =      0   signed      0
  0x03BE =      0   signed      0
  0x03BF =      0   signed      0
  0x03C0 =      0   signed      0
  0x03C1 =      0   signed      0
  0x03C2 =      0   signed      0
  0x03C3 =      0   signed      0
  0x03C4 =      0   signed      0
  0x03C5 =      0   signed      0
  0x03C6 =      0   signed      0
  0x03C7 =      0   signed      0
  0x03C8 =      0   signed      0
  0x03C9 =      0   signed      0
  0x03CA =      0   signed      0
  0x03CB =      0   signed      0
  0x03CC =      0   signed      0
  0x03CD =      0   signed      0
  0x03CE =      0   signed      0
  0x03CF =      0   signed      0
  0x03D0 =      0   signed      0
  0x03D1 =      0   signed      0
  0x03D2 =      0   signed      0
  0x03D3 =      0   signed      0
  0x03D4 =      0   signed      0
  0x03D5 =      0   signed      0
  0x03D6 =      0   signed      0
  0x03D7 =      0   signed      0
  0x03D8 =      0   signed      0
  0x03D9 =      0   signed      0
  0x03DA =      0   signed      0
  0x03DB =      0   signed      0
  0x03DC =      0   signed      0
  0x03DD =      0   signed      0
  0x03DE =      0   signed      0
  0x03DF =      0   signed      0
  0x03E0 =      0   signed      0
  0x03E1 =      0   signed      0
  0x03E2 =      0   signed      0
  0x03E3 =      0   signed      0
  0x03E4 =      0   signed      0
  0x03E5 =      0   signed      0
  0x03E6 =      0   signed      0
  0x03E7 =      0   signed      0
  0x03E8 =      0   signed      0
  0x03E9 =      0   signed      0
  0x03EA =      0   signed      0
  0x03EB =      0   signed      0
  0x03EC =      0   signed      0
  0x03ED =      0   signed      0
  0x03EE =      0   signed      0
  0x03EF =      0   signed      0
  0x03F0 =      0   signed      0
  0x03F1 =      0   signed      0
  0x03F2 =      0   signed      0
  0x03F3 =      0   signed      0
  0x03F4 =      0   signed      0
  0x03F5 =      0   signed      0
  0x03F6 =      0   signed      0
  0x03F7 =      0   signed      0
  0x03F8 =      0   signed      0
  0x03F9 =      0   signed      0
  0x03FA =      0   signed      0
  0x03FB =      0   signed      0
  0x03FC =      0   signed      0
  0x03FD =      0   signed      0
  0x03FE =      0   signed      0
  0x03FF =      0   signed      0
  0x0400 =      0   signed      0
  0x0401 =      0   signed      0
  0x0402 =      0   signed      0
  0x0403 =      0   signed      0
  0x0404 =      0   signed      0
  0x0405 =      0   signed      0
  0x0406 =      0   signed      0
  0x0407 =      0   signed      0
  0x0408 =      0   signed      0
  0x0409 =      0   signed      0
  0x040A =      0   signed      0
  0x040B =      0   signed      0
  0x040C =      0   signed      0
  0x040D =      0   signed      0
  0x040E =      0   signed      0
  0x040F =      0   signed      0
  0x0410 =      0   signed      0
  0x0411 =      0   signed      0
  0x0412 =      0   signed      0
  0x0413 =      0   signed      0
  0x0414 =      0   signed      0
  0x0415 =      0   signed      0
  0x0416 =      0   signed      0
  0x0417 =      0   signed      0
  0x0418 =      0   signed      0
  0x0419 =      0   signed      0
  0x041A =      0   signed      0
  0x041B =      0   signed      0
  0x041C =      0   signed      0
  0x041D =      0   signed      0
  0x041E =      0   signed      0
  0x041F =      0   signed      0
  0x0420 =      0   signed      0
  0x0421 =      0   signed      0
  0x0422 =      0   signed      0
  0x0423 =      0   signed      0
  0x0424 =      0   signed      0
  0x0425 =      0   signed      0
  0x0426 =      0   signed      0
  0x0427 =      0   signed      0
  0x0428 =      0   signed      0
  0x0429 =      0   signed      0
  0x042A =      0   signed      0
  0x042B =      0   signed      0
  0x042C =      0   signed      0
  0x042D =      0   signed      0
  0x042E =      0   signed      0
  0x042F =      0   signed      0
  0x0430 =      0   signed      0
  0x0431 =      0   signed      0
  0x0432 =      0   signed      0
  0x0433 =      0   signed      0
  0x0434 =      0   signed      0
  0x0435 =      0   signed      0
  0x0436 =      0   signed      0
  0x0437 =      0   signed      0
  0x0438 =      0   signed      0
  0x0439 =      0   signed      0
  0x043A =      0   signed      0
  0x043B =      0   signed      0
  0x043C =      0   signed      0
  0x043D =      0   signed      0
  0x043E =      0   signed      0
  0x043F =      0   signed      0
  0x0440 =      0   signed      0
  0x0441 =      0   signed      0
  0x0442 =      0   signed      0
  0x0443 =      0   signed      0
  0x0444 =      0   signed      0
  0x0445 =      0   signed      0
  0x0446 =      0   signed      0
  0x0447 =      0   signed      0
  0x0448 =      0   signed      0
  0x0449 =      0   signed      0
  0x044A =      0   signed      0
  0x044B =      0   signed      0
  0x044C =      0   signed      0
  0x044D =      0   signed      0
  0x044E =      0   signed      0
  0x044F =      0   signed      0
  0x0450 =      0   signed      0
  0x0451 =      0   signed      0
  0x0452 =      0   signed      0
  0x0453 =      0   signed      0
  0x0454 =      0   signed      0
  0x0455 =      0   signed      0
  0x0456 =      0   signed      0
  0x0457 =      0   signed      0
  0x0458 =      0   signed      0
  0x0459 =      0   signed      0
  0x045A =      0   signed      0
  0x045B =      0   signed      0
  0x045C =      0   signed      0
  0x045D =      0   signed      0
  0x045E =      0   signed      0
  0x045F =      0   signed      0
  0x0460 =      0   signed      0
  0x0461 =      0   signed      0
  0x0462 =      0   signed      0
  0x0463 =      0   signed      0
  0x0464 =      0   signed      0
  0x0465 =      0   signed      0
  0x0466 =      0   signed      0
  0x0467 =      0   signed      0
  0x0468 =      0   signed      0
  0x0469 =      0   signed      0
  0x046A =      0   signed      0
  0x046B =      0   signed      0
  0x046C =      0   signed      0
  0x046D =      0   signed      0
  0x046E =      0   signed      0
  0x046F =      0   signed      0
  0x0470 =      0   signed      0
  0x0471 =      0   signed      0
  0x0472 =      0   signed      0
  0x0473 =      0   signed      0
  0x0474 =      0   signed      0
  0x0475 =      0   signed      0
  0x0476 =      0   signed      0
  0x0477 =      0   signed      0
  0x0478 =      0   signed      0
  0x0479 =      0   signed      0
  0x047A =      0   signed      0
  0x047B =      0   signed      0
  0x047C =      0   signed      0
  0x047D =      0   signed      0
  0x047E =      0   signed      0
  0x047F =      0   signed      0
  0x0480 =      0   signed      0
  0x0481 =      0   signed      0
  0x0482 =      0   signed      0
  0x0483 =      0   signed      0
  0x0484 =      0   signed      0
  0x0485 =      0   signed      0
  0x0486 =      0   signed      0
  0x0487 =      0   signed      0
  0x0488 =      0   signed      0
  0x0489 =      0   signed      0
  0x048A =      0   signed      0
  0x048B =      0   signed      0
  0x048C =      0   signed      0
  0x048D =      0   signed      0
  0x048E =      0   signed      0
  0x048F =      0   signed      0
  0x0490 =      0   signed      0
  0x0491 =      0   signed      0
  0x0492 =      0   signed      0
  0x0493 =      0   signed      0
  0x0494 =      0   signed      0
  0x0495 =      0   signed      0
  0x0496 =      0   signed      0
  0x0497 =      0   signed      0
  0x0498 =      0   signed      0
  0x0499 =      0   signed      0
  0x049A =      0   signed      0
  0x049B =      0   signed      0
  0x049C =      0   signed      0
  0x049D =      0   signed      0
  0x049E =      0   signed      0
  0x049F =      0   signed      0
  0x04A0 =      0   signed      0
  0x04A1 =      0   signed      0
  0x04A2 =      0   signed      0
  0x04A3 =      0   signed      0
  0x04A4 =      0   signed      0
  0x04A5 =      0   signed      0
  0x04A6 =      0   signed      0
  0x04A7 =      0   signed      0
  0x04A8 =      0   signed      0
  0x04A9 =      0   signed      0
  0x04AA =      0   signed      0
  0x04AB =      0   signed      0
  0x04AC =      0   signed      0
  0x04AD =      0   signed      0
  0x04AE =      0   signed      0
  0x04AF =      0   signed      0
  0x04B0 =      0   signed      0
  0x04B1 =      0   signed      0
  0x04B2 =      0   signed      0
  0x04B3 =      0   signed      0
  0x04B4 =      0   signed      0
  0x04B5 =      0   signed      0
  0x04B6 =      0   signed      0
  0x04B7 =      0   signed      0
  0x04B8 =      0   signed      0
  0x04B9 =      0   signed      0
  0x04BA =      0   signed      0
  0x04BB =      0   signed      0
  0x04BC =      0   signed      0
  0x04BD =      0   signed      0
  0x04BE =      0   signed      0
  0x04BF =      0   signed      0
  0x04C0 =      0   signed      0
  0x04C1 =      0   signed      0
  0x04C2 =      0   signed      0
  0x04C3 =      0   signed      0
  0x04C4 =      0   signed      0
  0x04C5 =      0   signed      0
  0x04C6 =      0   signed      0
  0x04C7 =      0   signed      0
  0x04C8 =      0   signed      0
  0x04C9 =      0   signed      0
  0x04CA =      0   signed      0
  0x04CB =      0   signed      0
  0x04CC =      0   signed      0
  0x04CD =      0   signed      0
  0x04CE =      0   signed      0
  0x04CF =      0   signed      0
  0x04D0 =      0   signed      0
  0x04D1 =      0   signed      0
  0x04D2 =      0   signed      0
  0x04D3 =      0   signed      0
  0x04D4 =      0   signed      0
  0x04D5 =      0   signed      0
  0x04D6 =      0   signed      0
  0x04D7 =      0   signed      0
  0x04D8 =      0   signed      0
  0x04D9 =      0   signed      0
  0x04DA =      0   signed      0
  0x04DB =      0   signed      0
  0x04DC =      0   signed      0
  0x04DD =      0   signed      0
  0x04DE =      0   signed      0
  0x04DF =      0   signed      0
  0x04E0 =      0   signed      0
  0x04E1 =      0   signed      0
  0x04E2 =      0   signed      0
  0x04E3 =      0   signed      0
  0x04E4 =      0   signed      0
  0x04E5 =      0   signed      0
  0x04E6 =      0   signed      0
  0x04E7 =      0   signed      0
  0x04E8 =      0   signed      0
  0x04E9 =      0   signed      0
  0x04EA =      0   signed      0
  0x04EB =      0   signed      0
  0x04EC =      0   signed      0
  0x04ED =      0   signed      0
  0x04EE =      0   signed      0
  0x04EF =      0   signed      0
  0x04F0 =      0   signed      0
  0x04F1 =      0   signed      0
  0x04F2 =      0   signed      0
  0x04F3 =      0   signed      0
  0x04F4 =      0   signed      0
  0x04F5 =      0   signed      0
  0x04F6 =      0   signed      0
  0x04F7 =      0   signed      0
  0x04F8 =      0   signed      0
  0x04F9 =      0   signed      0
  0x04FA =      0   signed      0
  0x04FB =      0   signed      0
  0x04FC =      0   signed      0
  0x04FD =      0   signed      0
  0x04FE =      0   signed      0
  0x04FF =      0   signed      0
  0x0500 =      0   signed      0
  0x0501 =      0   signed      0
  0x0502 =      0   signed      0
  0x0503 =      0   signed      0
  0x0504 =      0   signed      0
  0x0505 =      0   signed      0
  0x0506 =      0   signed      0
  0x0507 =      0   signed      0
  0x0508 =      0   signed      0
  0x0509 =      0   signed      0
  0x050A =      0   signed      0
  0x050B =      0   signed      0
  0x050C =      0   signed      0
  0x050D =      0   signed      0
  0x050E =      0   signed      0
  0x050F =      0   signed      0
  0x0510 =      0   signed      0
  0x0511 =      0   signed      0
  0x0512 =      0   signed      0
  0x0513 =      0   signed      0
  0x0514 =      0   signed      0
  0x0515 =      0   signed      0
  0x0516 =      0   signed      0
  0x0517 =      0   signed      0
  0x0518 =      0   signed      0
  0x0519 =      0   signed      0
  0x051A =      0   signed      0
  0x051B =      0   signed      0
  0x051C =      0   signed      0
  0x051D =      0   signed      0
  0x051E =      0   signed      0
  0x051F =      0   signed      0
  0x0520 =      0   signed      0
  0x0521 =      0   signed      0
  0x0522 =      0   signed      0
  0x0523 =      0   signed      0
  0x0524 =      0   signed      0
  0x0525 =      0   signed      0
  0x0526 =      0   signed      0
  0x0527 =      0   signed      0
  0x0528 =      0   signed      0
  0x0529 =      0   signed      0
  0x052A =      0   signed      0
  0x052B =      0   signed      0
  0x052C =      0   signed      0
  0x052D =      0   signed      0
  0x052E =      0   signed      0
  0x052F =      0   signed      0
  0x0530 =      0   signed      0
  0x0531 =      0   signed      0
  0x0532 =      0   signed      0
  0x0533 =      0   signed      0
  0x0534 =      0   signed      0
  0x0535 =      0   signed      0
  0x0536 =      0   signed      0
  0x0537 =      0   signed      0
  0x0538 =      0   signed      0
  0x0539 =      0   signed      0
  0x053A =      0   signed      0
  0x053B =      0   signed      0
  0x053C =      0   signed      0
  0x053D =      0   signed      0
  0x053E =      0   signed      0
  0x053F =      0   signed      0
  0x0540 =      0   signed      0
  0x0541 =      0   signed      0
  0x0542 =      0   signed      0
  0x0543 =      0   signed      0
  0x0544 =      0   signed      0
  0x0545 =      0   signed      0
  0x0546 =      0   signed      0
  0x0547 =      0   signed      0
  0x0548 =      0   signed      0
  0x0549 =      0   signed      0
  0x054A =      0   signed      0
  0x054B =      0   signed      0
  0x054C =      0   signed      0
  0x054D =      0   signed      0
  0x054E =      0   signed      0
  0x054F =      0   signed      0
  0x0550 =      0   signed      0
  0x0551 =      0   signed      0
  0x0552 =      0   signed      0
  0x0553 =      0   signed      0
  0x0554 =      0   signed      0
  0x0555 =      0   signed      0
  0x0556 =      0   signed      0
  0x0557 =      0   signed      0
  0x0558 =      0   signed      0
  0x0559 =      0   signed      0
  0x055A =      0   signed      0
  0x055B =      0   signed      0
  0x055C =      0   signed      0
  0x055D =      0   signed      0
  0x055E =      0   signed      0
  0x055F =      0   signed      0
  0x0560 =      0   signed      0
  0x0561 =      0   signed      0
  0x0562 =      0   signed      0
  0x0563 =      0   signed      0
  0x0564 =      0   signed      0
  0x0565 =      0   signed      0
  0x0566 =      0   signed      0
  0x0567 =      0   signed      0
  0x0568 =      0   signed      0
  0x0569 =      0   signed      0
  0x056A =      0   signed      0
  0x056B =      0   signed      0
  0x056C =      0   signed      0
  0x056D =      0   signed      0
  0x056E =      0   signed      0
  0x056F =      0   signed      0
  0x0570 =      0   signed      0
  0x0571 =      0   signed      0
  0x0572 =      0   signed      0
  0x0573 =      0   signed      0
  0x0574 =      0   signed      0
  0x0575 =      0   signed      0
  0x0576 =      0   signed      0
  0x0577 =      0   signed      0
  0x0578 =      0   signed      0
  0x0579 =      0   signed      0
  0x057A =      0   signed      0
  0x057B =      0   signed      0
  0x057C =      0   signed      0
  0x057D =      0   signed      0
  0x057E =      0   signed      0
  0x057F =      0   signed      0
  0x0580 =      0   signed      0
  0x0581 =      0   signed      0
  0x0582 =      0   signed      0
  0x0583 =      0   signed      0
  0x0584 =      0   signed      0
  0x0585 =      0   signed      0
  0x0586 =      0   signed      0
  0x0587 =      0   signed      0
  0x0588 =      0   signed      0
  0x0589 =      0   signed      0
  0x058A =      0   signed      0
  0x058B =      0   signed      0
  0x058C =      0   signed      0
  0x058D =      0   signed      0
  0x058E =      0   signed      0
  0x058F =      0   signed      0
  0x0590 =      0   signed      0
  0x0591 =      0   signed      0
  0x0592 =      0   signed      0
  0x0593 =      0   signed      0
  0x0594 =      0   signed      0
  0x0595 =      0   signed      0
  0x0596 =      0   signed      0
  0x0597 =      0   signed      0
  0x0598 =      0   signed      0
  0x0599 =      0   signed      0
  0x059A =      0   signed      0
  0x059B =      0   signed      0
  0x059C =      0   signed      0
  0x059D =      0   signed      0
  0x059E =      0   signed      0
  0x059F =      0   signed      0
  0x05A0 =      0   signed      0
  0x05A1 =      0   signed      0
  0x05A2 =      0   signed      0
  0x05A3 =      0   signed      0
  0x05A4 =      0   signed      0
  0x05A5 =      0   signed      0
  0x05A6 =      0   signed      0
  0x05A7 =      0   signed      0
  0x05A8 =      0   signed      0
  0x05A9 =      0   signed      0
  0x05AA =      0   signed      0
  0x05AB =      0   signed      0
  0x05AC =      0   signed      0
  0x05AD =      0   signed      0
  0x05AE =      0   signed      0
  0x05AF =      0   signed      0
